Actual Time;Measured Time
568.007111;568
569.0062138;569
570.0065681;570
571.0069111;571
572.0072633;572
573.0063728;573
574.0068508;574
575.0072212;575
576.00631;576
577.0066468;577
578.007159;578
579.0073531;579
580.0064945;580
581.0069178;581
582.0074955;582
583.0064225;583
584.0067146;584
585.0070932;585
586.0074083;586
587.0065117;587
588.0070818;588
589.0073507;589
590.0063082;590
591.0068383;591
592.0071499;592
593.0076253;593
594.0066161;594
595.007399;595
596.0072981;596
597.0077679;597
598.006757;598
599.0072221;599
600.0075937;600
601.0067959;601
602.0072055;602
603.0075495;603
604.0077545;604
605.0069727;605
606.00743;606
607.0076519;607
608.0076963;608
609.007955;609
610.0077308;610
611.0077288;611
612.0076922;612
613.0077203;613
614.0077679;614
615.0078393;615
616.0078276;616
617.0078021;617
618.0068248;618
619.0072552;619
620.0075957;620
621.0080357;621
622.0073306;622
623.0074376;623
624.0078697;624
625.0069818;625
626.0072753;626
627.0076884;627
628.0079167;628
629.0071932;629
630.0076118;630
631.0078594;631
632.007061;632
633.0074244;633
634.0076337;634
635.0081199;635
636.0073496;636
637.0074548;637
638.0080351;638
639.007011;639
640.0073794;640
641.007734;641
642.0082243;642
643.0073084;643
644.0077507;644
645.0080038;645
646.0071116;646
647.0076013;647
648.0078071;648
649.0088765;649
650.0073809;650
651.0077244;651
652.0081091;652
653.0073844;653
654.007656;654
655.0080155;655
656.0085125;656
657.007342;657
658.0076951;658
659.008169;659
660.007285;660
661.0075089;661
662.0079746;662
663.0085;663
664.0074285;664
665.0078925;665
666.0081307;666
667.0072233;667
668.0085918;668
669.0085453;669
670.0090314;670
671.0086774;671
672.0086151;672
673.0085985;673
674.008628;674
675.0087806;675
676.0086388;676
677.0088072;677
678.0078346;678
679.0082108;679
680.0085701;680
681.007644;681
682.0079971;682
683.0083514;683
684.0088291;684
685.0077899;685
686.0081462;686
687.0085038;687
688.0075896;688
689.008086;689
690.0084605;690
691.0086622;691
692.0078121;692
693.0081062;693
694.0085868;694
695.0076998;695
696.0081681;696
697.0085385;697
698.0087394;698
699.0079819;699
700.0084927;700
701.0086716;701
702.0077767;702
703.0081225;703
704.0087555;704
705.0088329;705
706.0080439;706
707.0082661;707
708.0086301;708
709.0080258;709
710.0080866;710
711.0085912;711
712.0091107;712
713.0081255;713
714.0083623;714
715.008835;715
716.0078132;716
717.0082868;717
718.008628;718
719.0091569;719
720.0080878;720
721.0086213;721
722.008797;722
723.0091414;723
724.0083748;724
725.008733;725
726.0092677;726
727.008174;727
728.0081594;728
729.0081079;729
730.008245;730
731.0081848;731
732.0082705;732
733.0081635;733
734.0082567;734
735.0081032;735
736.0081909;736
737.0081749;737
738.0087894;738
739.0088932;739
740.0093635;740
741.0085947;741
742.0088116;742
743.0091516;743
744.0083962;744
745.00898;745
746.0091908;746
747.0094463;747
748.0085418;748
749.0088876;749
750.0092326;750
751.008402;751
752.0092858;752
753.0094738;753
754.0094691;754
755.0085038;755
756.0090934;756
757.0093282;757
758.0084354;758
759.0087856;759
760.0091504;760
761.0094931;761
762.0087081;762
763.0089259;763
764.0092732;764
765.0084965;765
766.0089563;766
767.0093112;767
768.0096077;768
769.0087917;769
770.0091642;770
771.0095033;771
772.0102248;772
773.008928;773
774.0092954;774
775.0096343;775
776.0088622;776
777.0092115;777
778.009574;778
779.0099246;779
780.0090241;780
781.0093671;781
782.0097088;782
783.0088183;783
784.0093153;784
785.0095258;785
786.0100032;786
787.0092302;787
788.0090808;788
789.0090475;789
790.0091501;790
791.0091428;791
792.0093767;792
793.0091121;793
794.0092142;794
795.00903;795
796.0090256;796
797.0090037;797
798.009479;798
799.0099462;799
800.0090645;800
801.009346;801
802.0097357;802
803.0099678;803
804.0090732;804
805.0096281;805
806.0099117;806
807.0090095;807
808.0096413;808
809.0097287;809
810.0101719;810
811.0093095;811
812.0096682;812
813.0100386;813
814.0090908;814
815.0094419;815
816.0097942;816
817.0102681;817
818.0093635;818
819.0097018;819
820.0099708;820
821.009039;821
822.0095232;822
823.0098737;823
824.0102488;824
825.0094489;825
826.0096848;826
827.0102178;827
828.0105116;828
829.0095986;829
830.0100859;830
831.0103046;831
832.0094214;832
833.0099246;833
834.0102429;834
835.0104616;835
836.0096892;836
837.0100374;837
838.0102894;838
839.0094741;839
840.0101131;840
841.0100701;841
842.01067;842
843.0097532;843
844.0101172;844
845.0103374;845
846.0094305;846
847.0103289;847
848.0098146;848
849.0098681;849
850.0100108;850
851.0099494;851
852.0097989;852
853.0098956;853
854.0099772;854
855.0098643;855
856.0098369;856
857.0099517;857
858.0104137;858
859.0106464;859
860.0097638;860
861.0102809;861
862.0105835;862
863.011025;863
864.0098795;864
865.0103558;865
866.0107367;866
867.0099313;867
868.0101546;868
