Actual Time;Measured Time
481.022449;481
482.022427;482
483.0226825;483
484.0225042;484
485.0224639;485
486.0224832;486
487.0226097;487
488.0223829;488
489.0224966;489
490.0227623;490
491.0225372;491
492.0223841;492
493.0237917;493
494.0237455;494
495.0235792;495
496.0235543;496
497.0232944;497
498.0228948;498
499.02373;499
500.0234236;500
501.0231234;501
502.0237973;502
503.0235055;503
504.0231076;504
505.0239785;505
506.0234523;506
507.0238434;507
508.0235277;508
509.0235692;509
510.023476;510
511.0234716;511
512.0235485;512
513.023545;513
514.0238879;514
515.0236303;515
516.0248447;516
517.0248222;517
518.0249061;518
519.024762;519
520.0252122;520
521.0247152;521
522.0249579;522
523.0248009;523
524.0247757;524
525.0248672;525
526.0248512;526
527.0251929;527
528.024824;528
529.0249117;529
530.0247412;530
531.0247319;531
532.0246968;532
533.0248149;533
534.0250283;534
535.0247725;535
536.0247357;536
537.0248403;537
538.0248137;538
539.0247962;539
540.024876;540
541.025604;541
542.0261153;542
543.0261044;543
544.0260653;544
545.0260167;545
546.026141;546
547.0264968;547
548.0260977;548
549.0261296;549
550.0262307;550
551.0262188;551
552.0261077;552
553.0259644;553
554.0262158;554
555.0262079;555
556.0261331;556
557.0261331;557
558.0260843;558
559.0261044;559
560.0263225;560
561.0263535;561
562.026174;562
563.0262781;563
564.0260933;564
565.0261185;565
566.0261334;566
567.0264108;567
568.0268701;568
569.0271832;569
570.0264617;570
571.0267423;571
572.0270575;572
573.0273346;573
574.0273414;574
575.0268742;575
576.0271902;576
577.0276372;577
578.0266035;578
579.0270797;579
580.0274615;580
581.0277884;581
582.0267777;582
583.0272557;583
584.0276039;584
585.0278144;585
586.0270575;586
587.0274063;587
588.0277878;588
589.0281219;589
590.0273507;590
591.0275618;591
592.0279123;592
593.02839;593
594.0273577;594
595.0277188;595
596.0281783;596
597.0284043;597
598.02766;598
599.0278635;599
600.0282234;600
601.0285982;601
602.0276743;602
603.0281477;603
604.0284882;604
605.0289741;605
606.0279521;606
607.0283102;607
608.0287765;608
609.0289925;609
610.028226;610
611.0285844;611
612.0288072;612
613.0291624;613
614.0282488;614
615.0286213;615
616.0289648;616
617.0290384;617
618.0289013;618
619.0290165;619
620.0289852;620
621.0290267;621
622.0291402;622
